	Sp7498_pacbio.protein	Sp9509_oxford_v3.proteins	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0001630	g13156.t1	Sp16g00040	wa7733.asm1v1.ann1.run1_003868_1, wa7733.asm1v1.ann1.run1_003868_2	Wa8730a007g000240_P001, Wa8730a007g000240_P002
OG0001631	g13196.t1, g13197.t1	Sp16g00080	wa7733.asm1v1.ann1.run1_003887_1	Wa8730a007g000410_P001, Wa8730a007g000420_P001
OG0001632	g13212.t1	Sp16g00094	wa7733.asm1v1.ann1.run1_003896_1, wa7733.asm1v1.ann1.run1_003897_1	Wa8730a007g000530_P001, Wa8730a007g000540_P001
OG0001633	g13287.t1	Sp16g00167	wa7733.asm1v1.ann1.run1_003576_1, wa7733.asm1v1.ann1.run1_003576_2	Wa8730a006g004240_P001, Wa8730a006g004240_P002
OG0001634	g13301.t1, g13302.t1, g13303.t1	Sp16g00185, Sp16g00186, Sp16g00188		
OG0001635	g13404.t1, g13407.t1	Sp16g00295, Sp16g00298	wa7733.asm1v1.ann1.run1_008476_1	Wa8730a006g003200_P001
OG0001636	g13470.t1, g13508.t1	Sp16g00371, Sp16g00415	wa7733.asm1v1.ann1.run1_010720_1	Wa8730a006g002480_P001
OG0001637	g13502.t1	Sp16g00409	wa7733.asm1v1.ann1.run1_013790_1, wa7733.asm1v1.ann1.run1_013790_2	Wa8730a006g002280_P001, Wa8730a006g002280_P002
OG0001638	g13528.t1	Sp16g00435	wa7733.asm1v1.ann1.run1_008706_1, wa7733.asm1v1.ann1.run1_013588_1	Wa8730a006g002060_P001, Wa8730a006g002090_P001
OG0001639	g13529.t1, g13530.t1	Sp16g00436, Sp16g00437	wa7733.asm1v1.ann1.run1_002981_1	Wa8730a001g006470_P001
OG0001640	g13587.t1	Sp16g00489	wa7733.asm1v1.ann1.run1_013721_1, wa7733.asm1v1.ann1.run1_014543_1	Wa8730a006g001990_P001, Wa8730a006g002000_P001
OG0001641	g13594.t1, g13596.t1	Sp16g00497, Sp16g00503	wa7733.asm1v1.ann1.run1_012638_1	Wa8730a006g001940_P001
OG0001642	g13595.t1, g13597.t1	Sp16g00498, Sp16g00502	wa7733.asm1v1.ann1.run1_008746_1	Wa8730a006g001890_P001
OG0001643	g13657.t1	Sp12g00207	wa7733.asm1v1.ann1.run1_005571_1, wa7733.asm1v1.ann1.run1_005571_2	Wa8730a015g005160_P001, Wa8730a015g005180_P001
OG0001644	g13667.t1	Sp12g00218	wa7733.asm1v1.ann1.run1_005559_1, wa7733.asm1v1.ann1.run1_005563_1	Wa8730a015g005250_P001, Wa8730a015g005260_P001
OG0001645	g13698.t1	Sp12g00250	wa7733.asm1v1.ann1.run1_011125_1, wa7733.asm1v1.ann1.run1_011709_1	Wa8730a015g004660_P001, Wa8730a015g004730_P001
OG0001646	g13718.t1, g15441.t1	Sp11g00657, Sp12g00279	wa7733.asm1v1.ann1.run1_014145_1	Wa8730a011g004160_P001
OG0001647	g13721.t1	Sp12g00284	wa7733.asm1v1.ann1.run1_006437_1, wa7733.asm1v1.ann1.run1_006437_2	Wa8730a015g004510_P001, Wa8730a015g004510_P002
OG0001648	g13759.t1	Sp12g00322	wa7733.asm1v1.ann1.run1_006420_1, wa7733.asm1v1.ann1.run1_006420_2	Wa8730a015g004340_P001, Wa8730a015g004340_P002
OG0001649	g13777.t1	Sp12g00343	wa7733.asm1v1.ann1.run1_012648_1, wa7733.asm1v1.ann1.run1_012648_2, wa7733.asm1v1.ann1.run1_012648_3	Wa8730a015g004140_P001
OG0001650	g13785.t1	Sp06g00960, Sp06g00961, Sp12g00352	wa7733.asm1v1.ann1.run1_002132_1	Wa8730a015g004090_P001
OG0001651	g13808.t1, g13812.t1	Sp12g00374, Sp12g00378	wa7733.asm1v1.ann1.run1_011198_1	Wa8730a015g003910_P001
OG0001652	g13918.t1, g15366.t1	Sp11g00738, Sp12g00483	wa7733.asm1v1.ann1.run1_011093_1	Wa8730a011g004980_P001
OG0001653	g13969.t1	Sp12g00569	wa7733.asm1v1.ann1.run1_005758_1, wa7733.asm1v1.ann1.run1_006348_1	Wa8730a001g008690_P001, Wa8730a015g002720_P001
OG0001654	g13977.t1, g15348.t1	Sp11g00755, Sp12g00578	wa7733.asm1v1.ann1.run1_012474_1	Wa8730a015g002880_P001
OG0001655	g13997.t1, g15339.t1	Sp11g00764, Sp12g00599	wa7733.asm1v1.ann1.run1_011816_1	Wa8730a011g005070_P001
OG0001656	g14005.t1, g18754.t1	Sp12g00606, Sp15g00051	wa7733.asm1v1.ann1.run1_006366_1	Wa8730a015g002540_P001
OG0001657	g14016.t1, g15328.t1	Sp11g00780, Sp12g00619	wa7733.asm1v1.ann1.run1_006362_1	Wa8730a015g002570_P001
OG0001658	g14018.t1	Sp12g00622	wa7733.asm1v1.ann1.run1_006359_1, wa7733.asm1v1.ann1.run1_013181_1	Wa8730a001g008910_P001, Wa8730a015g002600_P001
OG0001659	g14029.t1, g15646.t1	Sp11g00429, Sp12g00632	wa7733.asm1v1.ann1.run1_012869_1	Wa8730a015g002220_P001
OG0001660	g14063.t1	Sp12g00668	wa7733.asm1v1.ann1.run1_007390_1, wa7733.asm1v1.ann1.run1_007393_1	Wa8730a015g002080_P001, Wa8730a015g002110_P001
OG0001661	g14064.t1	Sp12g00669, Sp15g00119	wa7733.asm1v1.ann1.run1_008966_1	Wa8730a001g008020_P001, Wa8730a011g005260_P001
OG0001662	g14076.t1, g15283.t1	Sp11g00833, Sp12g00685	wa7733.asm1v1.ann1.run1_008969_1	Wa8730a011g005230_P001
OG0001663	g14088.t1	Sp12g00699	wa7733.asm1v1.ann1.run1_007407_1, wa7733.asm1v1.ann1.run1_007410_1	Wa8730a015g001900_P001, Wa8730a015g001930_P001
OG0001664	g14095.t1	Sp12g00706	wa7733.asm1v1.ann1.run1_007415_1, wa7733.asm1v1.ann1.run1_010452_1	Wa8730a015g001830_P001, Wa8730a015g001840_P001
OG0001665	g14234.t1	Sp12g00845	wa7733.asm1v1.ann1.run1_002528_1, wa7733.asm1v1.ann1.run1_005196_1	Wa8730a001g007360_P001, Wa8730a015g000760_P001
OG0001666	g14255.t1	Sp12g00867, Sp12g00868	wa7733.asm1v1.ann1.run1_002534_1, wa7733.asm1v1.ann1.run1_014115_1	Wa8730a015g000700_P001
OG0001667	g14264.t1	Sp12g00876	wa7733.asm1v1.ann1.run1_002541_1, wa7733.asm1v1.ann1.run1_002542_1	Wa8730a015g000590_P001, Wa8730a015g000600_P001
OG0001668	g14294.t1, g18720.t1	Sp12g00906, Sp15g00023	wa7733.asm1v1.ann1.run1_002575_1	Wa8730a015g000240_P001
OG0001669	g14316.t1, g14317.t1	Sp12g00933, Sp12g00934	wa7733.asm1v1.ann1.run1_002557_1	Wa8730a015g000420_P001
OG0001670	g14327.t1	Sp12g00942	wa7733.asm1v1.ann1.run1_002558_1, wa7733.asm1v1.ann1.run1_002558_2	Wa8730a015g000410_P001, Wa8730a015g000410_P002
OG0001671	g14333.t1	Sp12g00949	wa7733.asm1v1.ann1.run1_002548_1, wa7733.asm1v1.ann1.run1_002549_1	Wa8730a015g000520_P001, Wa8730a015g000530_P001
OG0001672	g14351.t1	Sp12g00179, Sp12g00180	wa7733.asm1v1.ann1.run1_005568_1, wa7733.asm1v1.ann1.run1_005569_1	Wa8730a015g005200_P001
OG0001673	g14376.t1, g15513.t1	Sp11g00578, Sp12g00136	wa7733.asm1v1.ann1.run1_005813_1	Wa8730a011g003690_P001
OG0001674	g14400.t1, g14406.t1	Sp12g00112	wa7733.asm1v1.ann1.run1_010015_1, wa7733.asm1v1.ann1.run1_010015_2	Wa8730a015g005780_P001
OG0001675	g14453.t1	Sp12g00024, Sp12g00035	wa7733.asm1v1.ann1.run1_012642_1, wa7733.asm1v1.ann1.run1_012643_1	Wa8730a015g006060_P001
OG0001676	g14456.t1, g14457.t1	Sp12g00022, Sp12g00023	wa7733.asm1v1.ann1.run1_013086_1	Wa8730a015g006160_P001
OG0001677	g14468.t1, g15539.t1	Sp11g00555, Sp12g00011		Wa8730a011g003540_P001, Wa8730a015g006170_P001
OG0001678	g14477.t1	Sp09g00006, Sp12g00003	wa7733.asm1v1.ann1.run1_006019_1	Wa8730a002g000020_P001, Wa8730a002g000020_P002
OG0001679	g14518.t1, g14519.t1	Sp18g00633, Sp18g00634	wa7733.asm1v1.ann1.run1_003970_1	Wa8730a016g000580_P001
OG0001680	g14530.t1	Sp18g00619	wa7733.asm1v1.ann1.run1_003955_1, wa7733.asm1v1.ann1.run1_003955_2	Wa8730a016g000420_P001, Wa8730a016g000420_P002
OG0001681	g14542.t1	Sp18g00606	wa7733.asm1v1.ann1.run1_003979_1, wa7733.asm1v1.ann1.run1_003979_2	Wa8730a016g000660_P002, Wa8730a016g000660_P003
OG0001682	g14569.t1	Sp18g00580	wa7733.asm1v1.ann1.run1_012898_1, wa7733.asm1v1.ann1.run1_012899_1	Wa8730a016g001040_P001, Wa8730a016g001050_P001
OG0001683	g14677.t1	Sp03g00953, Sp18g00470	wa7733.asm1v1.ann1.run1_001929_1, wa7733.asm1v1.ann1.run1_009881_1	Wa8730a016g001860_P001
OG0001684	g14690.t1	Sp18g00457	wa7733.asm1v1.ann1.run1_009883_1	Wa8730a016g001880_P001, Wa8730a016g001880_P002, Wa8730a016g001880_P003
OG0001685	g14706.t1	Sp18g00443	wa7733.asm1v1.ann1.run1_009893_1, wa7733.asm1v1.ann1.run1_009898_1	Wa8730a016g001950_P001, Wa8730a016g002000_P001
OG0001686	g14710.t1	Sp18g00441	wa7733.asm1v1.ann1.run1_009894_1, wa7733.asm1v1.ann1.run1_009896_1	Wa8730a016g001960_P001, Wa8730a016g001970_P001
OG0001687	g14740.t1, g14741.t1	Sp18g00409, Sp18g00410	wa7733.asm1v1.ann1.run1_013316_1	Wa8730a016g002230_P001
OG0001688	g14768.t1, g16439.t1	Sp03g00910, Sp18g00376	wa7733.asm1v1.ann1.run1_001967_1	Wa8730a003g005750_P001
OG0001689	g14801.t1	Sp18g00342	wa7733.asm1v1.ann1.run1_005094_1, wa7733.asm1v1.ann1.run1_005101_1	Wa8730a016g002540_P001, Wa8730a016g002580_P001
OG0001690	g14810.t1	Sp18g00333	wa7733.asm1v1.ann1.run1_005116_1, wa7733.asm1v1.ann1.run1_012399_1	Wa8730a015g001560_P001, Wa8730a016g002700_P001
OG0001691	g14823.t1, g14824.t1	Sp18g00317, Sp18g00318	wa7733.asm1v1.ann1.run1_014213_1	Wa8730a016g002850_P001
OG0001692	g14832.t1	Sp18g00312, Sp18g00688	wa7733.asm1v1.ann1.run1_013735_1, wa7733.asm1v1.ann1.run1_013735_2	Wa8730a016g002870_P001
OG0001693	g14857.t1	Sp18g00285	wa7733.asm1v1.ann1.run1_007533_1, wa7733.asm1v1.ann1.run1_007536_1	Wa8730a016g003090_P001, Wa8730a016g003110_P001
OG0001694	g14869.t1	Sp18g00275	wa7733.asm1v1.ann1.run1_000088_1, wa7733.asm1v1.ann1.run1_007545_1	Wa8730a012g004490_P001, Wa8730a016g003200_P001
OG0001695	g14873.t1	Sp18g00273	wa7733.asm1v1.ann1.run1_007549_1	Wa8730a016g003240_P001, Wa8730a016g003240_P002, Wa8730a016g003240_P003
OG0001696	g14875.t1, g16218.t1	Sp03g01160, Sp18g00271	wa7733.asm1v1.ann1.run1_007557_1	Wa8730a016g003320_P001
OG0001697	g14903.t1	Sp18g00237	wa7733.asm1v1.ann1.run1_000719_1	Wa8730a016g003450_P001, Wa8730a016g003450_P002, Wa8730a016g003450_P003
OG0001698	g14943.t1	Sp18g00197	wa7733.asm1v1.ann1.run1_000742_1	Wa8730a016g003780_P001, Wa8730a016g003780_P002, Wa8730a016g003780_P003
OG0001699	g14982.t1	Sp18g00161	wa7733.asm1v1.ann1.run1_000760_1, wa7733.asm1v1.ann1.run1_000761_1	Wa8730a016g003940_P001, Wa8730a016g003950_P001
OG0001700	g15062.t1	Sp18g00083, Sp18g00084	wa7733.asm1v1.ann1.run1_000818_1, wa7733.asm1v1.ann1.run1_000819_1	Wa8730a016g004480_P001
OG0001701	g15078.t1	Sp18g00067	wa7733.asm1v1.ann1.run1_000826_1, wa7733.asm1v1.ann1.run1_000826_2	Wa8730a016g004550_P001, Wa8730a016g004550_P002
OG0001702	g15092.t1	Sp18g00050	wa7733.asm1v1.ann1.run1_000835_1, wa7733.asm1v1.ann1.run1_000835_2	Wa8730a016g004660_P001, Wa8730a016g004660_P002
OG0001703	g15098.t1	Sp18g00040	wa7733.asm1v1.ann1.run1_000842_1, wa7733.asm1v1.ann1.run1_000843_1	Wa8730a016g004730_P001, Wa8730a016g004740_P001
OG0001704	g15182.t1, g15183.t1	Sp11g00937, Sp11g00938	wa7733.asm1v1.ann1.run1_009475_1	Wa8730a011g005950_P001
OG0001705	g15226.t1	Sp11g00899	wa7733.asm1v1.ann1.run1_010252_1, wa7733.asm1v1.ann1.run1_012140_1	Wa8730a011g004920_P001, Wa8730a011g005700_P001
OG0001706	g15230.t1	Sp11g00894	wa7733.asm1v1.ann1.run1_010249_1, wa7733.asm1v1.ann1.run1_010255_1	Wa8730a011g005670_P001, Wa8730a011g005740_P001
OG0001707	g15264.t1, g15265.t1	Sp11g00853, Sp11g00854	wa7733.asm1v1.ann1.run1_010594_1	Wa8730a011g005440_P001
OG0001708	g15266.t1, g19170.t1	Sp11g00852, Sp15g00444	wa7733.asm1v1.ann1.run1_001309_1	Wa8730a001g010150_P001
OG0001709	g15410.t1, g19036.t1	Sp11g00688, Sp15g00314	wa7733.asm1v1.ann1.run1_008598_1	Wa8730a001g009390_P001
OG0001710	g15420.t1	Sp11g00683	wa7733.asm1v1.ann1.run1_003769_1, wa7733.asm1v1.ann1.run1_003770_1	Wa8730a011g004380_P001, Wa8730a011g004390_P001
OG0001711	g15451.t1	Sp11g00649	wa7733.asm1v1.ann1.run1_001331_1, wa7733.asm1v1.ann1.run1_005767_1	Wa8730a001g009930_P001, Wa8730a011g004120_P001
OG0001712	g15467.t1	Sp11g00630	wa7733.asm1v1.ann1.run1_001324_1, wa7733.asm1v1.ann1.run1_005801_1	Wa8730a001g010010_P001, Wa8730a011g003830_P001
OG0001713	g15516.t1	Sp11g00576	wa7733.asm1v1.ann1.run1_005811_1, wa7733.asm1v1.ann1.run1_005811_2	Wa8730a011g003710_P001, Wa8730a011g003710_P002
OG0001714	g15538.t1	Sp11g00556	wa7733.asm1v1.ann1.run1_007576_1, wa7733.asm1v1.ann1.run1_007576_2	Wa8730a011g003520_P001, Wa8730a011g003520_P002
OG0001715	g15649.t1, g15650.t1	Sp11g00423, Sp11g00424	wa7733.asm1v1.ann1.run1_000218_1	Wa8730a011g002910_P001
OG0001716	g15674.t1	Sp11g00401	wa7733.asm1v1.ann1.run1_000248_1, wa7733.asm1v1.ann1.run1_000248_2, wa7733.asm1v1.ann1.run1_000248_3	Wa8730a011g002570_P001
OG0001717	g15684.t1	Sp11g00387	wa7733.asm1v1.ann1.run1_000240_1, wa7733.asm1v1.ann1.run1_000241_1	Wa8730a011g002620_P001, Wa8730a011g002640_P001
OG0001718	g15718.t1	Sp11g00359	wa7733.asm1v1.ann1.run1_000302_1, wa7733.asm1v1.ann1.run1_000302_2	Wa8730a011g002090_P001, Wa8730a011g002090_P002
OG0001719	g15860.t1	Sp11g00182, Sp11g00212, Sp11g00213	wa7733.asm1v1.ann1.run1_000368_1	Wa8730a011g001270_P001
OG0001720	g15862.t1, g15863.t1	Sp11g00170, Sp11g00179	wa7733.asm1v1.ann1.run1_000371_1	Wa8730a011g001240_P001
OG0001721	g15901.t1	Sp11g00134	wa7733.asm1v1.ann1.run1_000361_1, wa7733.asm1v1.ann1.run1_010514_1	Wa8730a011g000850_P001, Wa8730a011g001450_P001
OG0001722	g15907.t1	Sp11g00129	wa7733.asm1v1.ann1.run1_010519_1, wa7733.asm1v1.ann1.run1_010519_2	Wa8730a011g000820_P001, Wa8730a011g000820_P002
OG0001723	g15966.t1	Sp11g00065	wa7733.asm1v1.ann1.run1_007225_1, wa7733.asm1v1.ann1.run1_007225_2	Wa8730a011g000720_P001, Wa8730a011g000720_P002
OG0001724	g16006.t1, g16007.t1	Sp11g00017, Sp11g00018	wa7733.asm1v1.ann1.run1_009227_1	Wa8730a011g000080_P001
OG0001725	g16045.t1	Sp03g01378	wa7733.asm1v1.ann1.run1_013750_1, wa7733.asm1v1.ann1.run1_013750_2	Wa8730a003g008780_P001, Wa8730a003g008780_P002
OG0001726	g16065.t1, g16068.t1	Sp03g01347, Sp03g01350	wa7733.asm1v1.ann1.run1_014425_1	Wa8730a003g008410_P001
OG0001727	g16069.t1	Sp03g01346	wa7733.asm1v1.ann1.run1_005977_1, wa7733.asm1v1.ann1.run1_005977_2	Wa8730a002g000520_P001, Wa8730a002g000520_P002
OG0001728	g16106.t1	Sp03g01288	wa7733.asm1v1.ann1.run1_007468_1	Wa8730a003g008320_P001, Wa8730a003g008320_P002, Wa8730a003g008320_P003
OG0001729	g16118.t1	Sp03g01273, Sp03g01274	wa7733.asm1v1.ann1.run1_007473_1	Wa8730a003g008210_P001, Wa8730a003g008210_P002
OG0001730	g16131.t1, g16132.t1, g17974.t1	Sp02g00715, Sp03g01255	wa7733.asm1v1.ann1.run1_007483_1	
OG0001731	g16142.t1	Sp03g01246	wa7733.asm1v1.ann1.run1_012162_1, wa7733.asm1v1.ann1.run1_012162_2	Wa8730a003g008010_P001, Wa8730a003g008010_P002
OG0001732	g16144.t1, g16260.t1, g16263.t1	Sp03g01113, Sp03g01116, Sp03g01243		
OG0001733	g16145.t1	Sp03g01242	wa7733.asm1v1.ann1.run1_011386_1, wa7733.asm1v1.ann1.run1_011386_2	Wa8730a003g008060_P001, Wa8730a003g008060_P002
OG0001734	g16152.t1	Sp03g01233, Sp03g01234, Sp03g01235	wa7733.asm1v1.ann1.run1_011389_1	Wa8730a003g008080_P001
OG0001735	g16178.t1, g16181.t1	Sp03g01198, Sp03g01201	wa7733.asm1v1.ann1.run1_006760_1	Wa8730a003g006930_P001
OG0001736	g16194.t1	Sp03g01188	wa7733.asm1v1.ann1.run1_006749_1, wa7733.asm1v1.ann1.run1_006751_1	Wa8730a003g007020_P001, Wa8730a003g007040_P001
OG0001737	g16234.t1	Sp03g01144	wa7733.asm1v1.ann1.run1_006739_1, wa7733.asm1v1.ann1.run1_006740_1, wa7733.asm1v1.ann1.run1_006740_2	Wa8730a003g007110_P001
OG0001738	g16250.t1	Sp03g01126, Sp18g00165	wa7733.asm1v1.ann1.run1_000762_1, wa7733.asm1v1.ann1.run1_014645_1	Wa8730a016g003960_P001
OG0001739	g16282.t1	Sp03g01093	wa7733.asm1v1.ann1.run1_006756_1, wa7733.asm1v1.ann1.run1_006756_2	Wa8730a003g006970_P001, Wa8730a003g006970_P002
OG0001740	g16286.t1	Sp03g01089	wa7733.asm1v1.ann1.run1_000168_1, wa7733.asm1v1.ann1.run1_006727_1	Wa8730a003g007230_P001, Wa8730a012g003590_P001
OG0001741	g16356.t1	Sp03g01001	wa7733.asm1v1.ann1.run1_001894_1, wa7733.asm1v1.ann1.run1_007809_1	Wa8730a003g006410_P001, Wa8730a016g001120_P001
OG0001742	g16376.t1	Sp03g00984	wa7733.asm1v1.ann1.run1_001913_1, wa7733.asm1v1.ann1.run1_001914_1	Wa8730a003g006250_P001, Wa8730a003g006260_P001
OG0001743	g16378.t1	Sp03g00981	wa7733.asm1v1.ann1.run1_001909_1, wa7733.asm1v1.ann1.run1_001909_2	Wa8730a003g006310_P001, Wa8730a003g006310_P002
OG0001744	g16394.t1	Sp03g00962	wa7733.asm1v1.ann1.run1_001915_1, wa7733.asm1v1.ann1.run1_010584_1	Wa8730a003g006240_P001, Wa8730a011g005550_P001
OG0001745	g16409.t1, g16410.t1	Sp03g00944	wa7733.asm1v1.ann1.run1_001961_1	Wa8730a003g005810_P001, Wa8730a003g005830_P001
OG0001746	g16421.t1, g16430.t1	Sp03g00931	wa7733.asm1v1.ann1.run1_009874_1, wa7733.asm1v1.ann1.run1_015205_1	Wa8730a016g001800_P001
OG0001747	g16493.t1	Sp03g00861	wa7733.asm1v1.ann1.run1_008392_1, wa7733.asm1v1.ann1.run1_008392_2	Wa8730a003g005390_P001, Wa8730a003g005390_P002
OG0001748	g16564.t1	Sp03g00777	wa7733.asm1v1.ann1.run1_006712_1, wa7733.asm1v1.ann1.run1_006724_1	Wa8730a003g004790_P001, Wa8730a003g004900_P001
OG0001749	g16569.t1	Sp03g00771	wa7733.asm1v1.ann1.run1_006719_1, wa7733.asm1v1.ann1.run1_006721_1	Wa8730a003g004830_P001, Wa8730a003g004850_P001
OG0001750	g16651.t1	Sp03g00686	wa7733.asm1v1.ann1.run1_012147_1, wa7733.asm1v1.ann1.run1_012148_1	Wa8730a003g004150_P001, Wa8730a003g004160_P001
OG0001751	g16783.t1	Sp03g00567, Sp03g00568	wa7733.asm1v1.ann1.run1_010572_1, wa7733.asm1v1.ann1.run1_010573_1	Wa8730a003g003350_P001
OG0001752	g16884.t1	Sp03g00473, Sp03g00474	wa7733.asm1v1.ann1.run1_004728_1, wa7733.asm1v1.ann1.run1_004729_1	Wa8730a003g002510_P001
OG0001753	g16889.t1	Sp03g00469	wa7733.asm1v1.ann1.run1_013149_1, wa7733.asm1v1.ann1.run1_013149_2	Wa8730a003g002460_P001, Wa8730a003g002460_P002
OG0001754	g16909.t1, g16911.t1	Sp03g00446, Sp03g00448	wa7733.asm1v1.ann1.run1_004725_1	Wa8730a003g002340_P001
OG0001755	g16966.t1	Sp03g00387	wa7733.asm1v1.ann1.run1_004707_1, wa7733.asm1v1.ann1.run1_004708_1	Wa8730a003g002180_P001, Wa8730a003g002190_P001
OG0001756	g17007.t1	Sp03g00336, Sp09g01062	wa7733.asm1v1.ann1.run1_008433_1, wa7733.asm1v1.ann1.run1_011641_1	Wa8730a003g001820_P001
OG0001757	g17017.t1, g17018.t1	Sp03g00323, Sp03g00324	wa7733.asm1v1.ann1.run1_012940_1	Wa8730a003g001710_P001
OG0001758	g17029.t1	Sp03g00312, Sp03g00313	wa7733.asm1v1.ann1.run1_012938_1	Wa8730a003g001730_P001, Wa8730a003g001730_P002
OG0001759	g17110.t1, g18823.t1	Sp03g00235, Sp15g00122	wa7733.asm1v1.ann1.run1_007845_1	Wa8730a001g008050_P001
OG0001760	g17112.t1	Sp03g00233	wa7733.asm1v1.ann1.run1_007383_1, wa7733.asm1v1.ann1.run1_007384_1	Wa8730a003g001170_P001, Wa8730a003g001180_P001
OG0001761	g17143.t1	Sp03g00195	wa7733.asm1v1.ann1.run1_008865_1, wa7733.asm1v1.ann1.run1_008865_2, wa7733.asm1v1.ann1.run1_008865_3	Wa8730a003g000960_P001
OG0001762	g17300.t1	Sp02g00003, Sp11g00518, Sp16g00506	wa7733.asm1v1.ann1.run1_007970_1	Wa8730a004g003900_P001
OG0001763	g17408.t1	Sp02g00212	wa7733.asm1v1.ann1.run1_001980_1, wa7733.asm1v1.ann1.run1_001980_2, wa7733.asm1v1.ann1.run1_001980_3	Wa8730a002g009120_P001
OG0001764	g17411.t1	Sp02g00209	wa7733.asm1v1.ann1.run1_010596_1, wa7733.asm1v1.ann1.run1_010602_1	Wa8730a002g009150_P001, Wa8730a002g009220_P001
OG0001765	g17425.t1, g17532.t1	Sp02g00196, Sp02g00249	wa7733.asm1v1.ann1.run1_001993_1	Wa8730a002g008990_P001
OG0001766	g17427.t1, g17534.t1	Sp02g00194, Sp02g00251	wa7733.asm1v1.ann1.run1_001992_1	Wa8730a002g009000_P001
OG0001767	g17450.t1, g18798.t1	Sp02g00172, Sp15g00091	wa7733.asm1v1.ann1.run1_008791_1	Wa8730a002g009470_P001
OG0001768	g17470.t1, g17471.t1	Sp02g00151	wa7733.asm1v1.ann1.run1_008809_1, wa7733.asm1v1.ann1.run1_008810_1	Wa8730a002g009600_P001
OG0001769	g17536.t1, g17537.t1	Sp02g00253, Sp02g00254	wa7733.asm1v1.ann1.run1_001991_1	Wa8730a002g009010_P001
OG0001770	g17545.t1, g17546.t1	Sp02g00260	wa7733.asm1v1.ann1.run1_001986_1	Wa8730a002g009060_P001, Wa8730a002g009060_P002
OG0001771	g17728.t1	Sp02g00452	wa7733.asm1v1.ann1.run1_001377_1, wa7733.asm1v1.ann1.run1_001377_2	Wa8730a002g007200_P001, Wa8730a002g007200_P002
OG0001772	g17749.t1	Sp02g00475	wa7733.asm1v1.ann1.run1_000468_1, wa7733.asm1v1.ann1.run1_001378_1	Wa8730a002g007210_P001, Wa8730a013g004240_P001
OG0001773	g17757.t1	Sp02g00483	wa7733.asm1v1.ann1.run1_013233_1, wa7733.asm1v1.ann1.run1_013233_2	Wa8730a002g007140_P001, Wa8730a002g007140_P002
OG0001774	g17978.t1	Sp02g00718	wa7733.asm1v1.ann1.run1_011493_1, wa7733.asm1v1.ann1.run1_011493_2	Wa8730a002g005140_P001, Wa8730a002g005140_P002
OG0001775	g18007.t1	Sp02g00745	wa7733.asm1v1.ann1.run1_010682_1, wa7733.asm1v1.ann1.run1_010682_2	Wa8730a002g004920_P001, Wa8730a002g004920_P002
OG0001776	g18051.t1, g18052.t1	Sp02g00788	wa7733.asm1v1.ann1.run1_002272_1, wa7733.asm1v1.ann1.run1_002273_1, wa7733.asm1v1.ann1.run1_002333_1	
OG0001777	g18294.t1, g18295.t1	Sp13g00079, Sp13g00081	wa7733.asm1v1.ann1.run1_001533_1	Wa8730a002g002790_P001
OG0001778	g18296.t1, g18299.t1	Sp13g00078	wa7733.asm1v1.ann1.run1_001538_1, wa7733.asm1v1.ann1.run1_001539_1	Wa8730a002g002750_P001
OG0001779	g18313.t1, g18314.t1, g18315.t1	Sp13g00065	wa7733.asm1v1.ann1.run1_001553_1	Wa8730a002g002630_P001
OG0001780	g18340.t1	Sp13g00039	wa7733.asm1v1.ann1.run1_001567_1, wa7733.asm1v1.ann1.run1_001568_1	Wa8730a002g002430_P001, Wa8730a002g002450_P001
OG0001781	g18569.t1	Sp02g01162	wa7733.asm1v1.ann1.run1_000566_1, wa7733.asm1v1.ann1.run1_011778_1	Wa8730a002g000610_P001, Wa8730a007g007920_P001
OG0001782	g18621.t1	Sp02g01220	wa7733.asm1v1.ann1.run1_005980_1, wa7733.asm1v1.ann1.run1_005981_1	Wa8730a002g000480_P001, Wa8730a002g000490_P001
OG0001783	g18657.t1	Sp02g01263	wa7733.asm1v1.ann1.run1_005997_1, wa7733.asm1v1.ann1.run1_005997_2	Wa8730a002g000270_P001, Wa8730a002g000270_P002
OG0001784	g18683.t1		wa7733.asm1v1.ann1.run1_010089_1, wa7733.asm1v1.ann1.run1_011771_1	Wa8730a003g008480_P001, Wa8730a003g008480_P002, Wa8730a006g005150_P001
OG0001785	g18724.t1, g19187.t1	Sp15g00026, Sp15g00462	wa7733.asm1v1.ann1.run1_005235_1	Wa8730a001g007720_P001
OG0001786	g18726.t1, g18729.t1	Sp15g00028, Sp15g00031	wa7733.asm1v1.ann1.run1_005228_1	Wa8730a001g007650_P001
OG0001787	g18769.t1, g18772.t1, g18773.t1	Sp15g00065	wa7733.asm1v1.ann1.run1_007870_1	Wa8730a001g007760_P001
OG0001788	g18779.t1	Sp15g00072	wa7733.asm1v1.ann1.run1_005225_1, wa7733.asm1v1.ann1.run1_005225_2	Wa8730a001g007620_P001, Wa8730a001g007620_P002
OG0001789	g18831.t1, g18832.t1	Sp15g00134, Sp15g00135	wa7733.asm1v1.ann1.run1_011766_1	Wa8730a001g008100_P001
OG0001790	g18858.t1, g18899.t1	Sp15g00172	wa7733.asm1v1.ann1.run1_010959_1, wa7733.asm1v1.ann1.run1_010959_2	Wa8730a001g008990_P001
