Orthogroup	wa7733.asm1v1.ann1.run1.all.std.maker.proteins.func	wa8730.asm201904v2.ann1.proteins
OG0000306	wa7733.asm1v1.ann1.run1_007767_1	Wa8730a004g005570_P001
OG0000306	wa7733.asm1v1.ann1.run1_007765_1, wa7733.asm1v1.ann1.run1_007766_1	Wa8730a004g005560_P001, Wa8730a004g005550_P001
OG0000307	wa7733.asm1v1.ann1.run1_005078_1	Wa8730a016g002400_P001
OG0000307	wa7733.asm1v1.ann1.run1_005077_1	Wa8730a016g002390_P001
OG0000308	wa7733.asm1v1.ann1.run1_008607_1	Wa8730a001g009480_P001
OG0000308	wa7733.asm1v1.ann1.run1_005332_1	Wa8730a010g004600_P001
OG0000309	wa7733.asm1v1.ann1.run1_012362_1	Wa8730a010g005310_P001
OG0000309	wa7733.asm1v1.ann1.run1_012361_1	Wa8730a010g005300_P001
OG0000310	wa7733.asm1v1.ann1.run1_008174_1	Wa8730a015g001390_P001
OG0000310	wa7733.asm1v1.ann1.run1_014672_1, wa7733.asm1v1.ann1.run1_011375_1	Wa8730a010g006450_P001
OG0000311	wa7733.asm1v1.ann1.run1_007743_1	Wa8730a011g004830_P001, Wa8730a020g000180_P001
OG0000312	wa7733.asm1v1.ann1.run1_010764_1	Wa8730a019g002370_P001
OG0000312	wa7733.asm1v1.ann1.run1_010767_1	Wa8730a019g002340_P001
OG0000312	wa7733.asm1v1.ann1.run1_010766_1	Wa8730a019g002360_P001, Wa8730a019g002350_P001
OG0000313	wa7733.asm1v1.ann1.run1_012847_1	Wa8730a019g000910_P001
OG0000313	wa7733.asm1v1.ann1.run1_004793_1	Wa8730a002g001850_P001
OG0000314	wa7733.asm1v1.ann1.run1_002140_1	Wa8730a018g002380_P001
OG0000314	wa7733.asm1v1.ann1.run1_002141_1	Wa8730a018g002390_P001
OG0000314	wa7733.asm1v1.ann1.run1_002150_1	Wa8730a018g002470_P001
OG0000315	wa7733.asm1v1.ann1.run1_014151_1	Wa8730a016g000030_P001
OG0000315	wa7733.asm1v1.ann1.run1_006441_1	Wa8730a009g004200_P001
OG0000315	wa7733.asm1v1.ann1.run1_011302_1	Wa8730a019g003700_P001
OG0000316	wa7733.asm1v1.ann1.run1_000879_1	Wa8730a014g002240_P001
OG0000316	wa7733.asm1v1.ann1.run1_006611_1	Wa8730a005g007100_P001
OG0000316	wa7733.asm1v1.ann1.run1_005698_1	Wa8730a004g006160_P001
OG0000317	wa7733.asm1v1.ann1.run1_000292_1	Wa8730a011g002190_P001
OG0000317	wa7733.asm1v1.ann1.run1_014146_1	Wa8730a013g000870_P001
OG0000317	wa7733.asm1v1.ann1.run1_007439_1	Wa8730a014g003790_P001
OG0000318	wa7733.asm1v1.ann1.run1_000928_1	Wa8730a014g001750_P002, Wa8730a014g001750_P003, Wa8730a014g001750_P001
OG0000318	wa7733.asm1v1.ann1.run1_006715_1	Wa8730a003g004880_P001
OG0000319	wa7733.asm1v1.ann1.run1_000567_1	Wa8730a007g007910_P001
OG0000319	wa7733.asm1v1.ann1.run1_000666_1	Wa8730a007g006710_P002, Wa8730a007g006710_P001
OG0000320	wa7733.asm1v1.ann1.run1_012486_1	Wa8730a010g005190_P001
OG0000320	wa7733.asm1v1.ann1.run1_005345_1	Wa8730a010g004740_P001
OG0000320	wa7733.asm1v1.ann1.run1_005344_1	Wa8730a010g004730_P001
OG0000320	wa7733.asm1v1.ann1.run1_005346_1	Wa8730a010g004750_P001
OG0000322	wa7733.asm1v1.ann1.run1_007586_1	Wa8730a011g003440_P001
OG0000322	wa7733.asm1v1.ann1.run1_002100_1	Wa8730a018g001870_P001
OG0000323	wa7733.asm1v1.ann1.run1_005261_1	Wa8730a008g005420_P001
OG0000323	wa7733.asm1v1.ann1.run1_005266_1	Wa8730a008g005380_P001
OG0000323	wa7733.asm1v1.ann1.run1_005263_1	Wa8730a008g005410_P001
OG0000323	wa7733.asm1v1.ann1.run1_005267_1, wa7733.asm1v1.ann1.run1_005265_1	Wa8730a008g005390_P001
OG0000324	wa7733.asm1v1.ann1.run1_011740_1	Wa8730a002g000680_P001
OG0000324	wa7733.asm1v1.ann1.run1_011954_1	Wa8730a008g004330_P001
OG0000325	wa7733.asm1v1.ann1.run1_003895_2	Wa8730a007g000520_P005
OG0000325	wa7733.asm1v1.ann1.run1_003895_3	Wa8730a007g000520_P003
OG0000325	wa7733.asm1v1.ann1.run1_003895_1	Wa8730a007g000520_P001
OG0000326	wa7733.asm1v1.ann1.run1_011554_1	Wa8730a002g003890_P001
OG0000326	wa7733.asm1v1.ann1.run1_013193_1	Wa8730a005g003390_P001
OG0000326	wa7733.asm1v1.ann1.run1_015086_1	Wa8730a005g003360_P001
OG0000327	wa7733.asm1v1.ann1.run1_011116_1	Wa8730a015g004580_P001
OG0000327	wa7733.asm1v1.ann1.run1_012427_1	Wa8730a001g009590_P001
OG0000328	wa7733.asm1v1.ann1.run1_014710_1, wa7733.asm1v1.ann1.run1_009496_1, wa7733.asm1v1.ann1.run1_014570_1, wa7733.asm1v1.ann1.run1_013998_1, wa7733.asm1v1.ann1.run1_000732_1	Wa8730a016g003590_P001
OG0000328	wa7733.asm1v1.ann1.run1_011207_1	Wa8730a015g004010_P001
OG0000329	wa7733.asm1v1.ann1.run1_000339_1	Wa8730a011g001690_P001
OG0000329	wa7733.asm1v1.ann1.run1_000341_1	Wa8730a011g001670_P001
OG0000329	wa7733.asm1v1.ann1.run1_013887_1	Wa8730a015g002820_P001
OG0000330	wa7733.asm1v1.ann1.run1_003705_1, wa7733.asm1v1.ann1.run1_012300_1	Wa8730a015g005990_P001
OG0000330	wa7733.asm1v1.ann1.run1_011528_1	Wa8730a015g006180_P001
OG0000331	wa7733.asm1v1.ann1.run1_008977_1	Wa8730a011g005160_P002, Wa8730a011g005160_P001
OG0000331	wa7733.asm1v1.ann1.run1_012787_1	Wa8730a001g008930_P001
OG0000332	wa7733.asm1v1.ann1.run1_005781_1	Wa8730a011g004000_P001
OG0000332	wa7733.asm1v1.ann1.run1_005778_1	Wa8730a011g004020_P001
OG0000332	wa7733.asm1v1.ann1.run1_005777_1	Wa8730a011g004030_P001
OG0000333	wa7733.asm1v1.ann1.run1_011313_1	Wa8730a002g010160_P001
OG0000333	wa7733.asm1v1.ann1.run1_011312_1	Wa8730a002g010170_P001
OG0000333	wa7733.asm1v1.ann1.run1_012976_1	Wa8730a002g009690_P001
OG0000333	wa7733.asm1v1.ann1.run1_011315_1	Wa8730a002g010140_P001
OG0000334	wa7733.asm1v1.ann1.run1_011802_1	Wa8730a002g009960_P001
OG0000334	wa7733.asm1v1.ann1.run1_013593_1	Wa8730a002g010080_P002, Wa8730a002g010080_P001
OG0000335	wa7733.asm1v1.ann1.run1_010915_1	Wa8730a002g001380_P001
OG0000335	wa7733.asm1v1.ann1.run1_004758_1	Wa8730a002g001390_P002
OG0000336	wa7733.asm1v1.ann1.run1_011355_2	Wa8730a001g009290_P003, Wa8730a001g009290_P002, Wa8730a001g009290_P001
OG0000336	wa7733.asm1v1.ann1.run1_011355_1	Wa8730a001g009300_P002, Wa8730a001g009300_P001
OG0000337	wa7733.asm1v1.ann1.run1_011944_1, wa7733.asm1v1.ann1.run1_014803_1, wa7733.asm1v1.ann1.run1_013883_2, wa7733.asm1v1.ann1.run1_012442_1, wa7733.asm1v1.ann1.run1_006474_1, wa7733.asm1v1.ann1.run1_006505_1, wa7733.asm1v1.ann1.run1_014050_1	Wa8730a014g001110_P001, Wa8730a017g003040_P001, Wa8730a009g004560_P002
OG0000338	wa7733.asm1v1.ann1.run1_014300_1	Wa8730a012g003280_P001
OG0000338	wa7733.asm1v1.ann1.run1_002523_1	Wa8730a015g000810_P001
OG0000338	wa7733.asm1v1.ann1.run1_002525_1	Wa8730a015g000790_P001
OG0000338	wa7733.asm1v1.ann1.run1_010727_1	Wa8730a015g001010_P001
OG0000338	wa7733.asm1v1.ann1.run1_010729_1	Wa8730a015g001020_P001
OG0000339	wa7733.asm1v1.ann1.run1_006586_1	Wa8730a005g007310_P001
OG0000339	wa7733.asm1v1.ann1.run1_006585_1	Wa8730a005g007320_P001
OG0000339	wa7733.asm1v1.ann1.run1_006580_1, wa7733.asm1v1.ann1.run1_006583_1, wa7733.asm1v1.ann1.run1_000768_1	Wa8730a005g007330_P001
OG0000340	wa7733.asm1v1.ann1.run1_012395_1	Wa8730a015g001600_P001
OG0000340	wa7733.asm1v1.ann1.run1_012397_1	Wa8730a015g001580_P001
OG0000340	wa7733.asm1v1.ann1.run1_002519_1	Wa8730a015g000850_P001
OG0000340	wa7733.asm1v1.ann1.run1_002517_1	Wa8730a015g000860_P001
OG0000340	wa7733.asm1v1.ann1.run1_002514_1	Wa8730a015g000890_P001
OG0000342	wa7733.asm1v1.ann1.run1_008146_1	Wa8730a004g005100_P001
OG0000342	wa7733.asm1v1.ann1.run1_005283_1	Wa8730a008g005610_P001
OG0000343	wa7733.asm1v1.ann1.run1_007972_2, wa7733.asm1v1.ann1.run1_007972_3, wa7733.asm1v1.ann1.run1_007972_4, wa7733.asm1v1.ann1.run1_007972_1	Wa8730a004g003880_P001
OG0000344	wa7733.asm1v1.ann1.run1_000782_1	Wa8730a016g004090_P001
OG0000345	wa7733.asm1v1.ann1.run1_011942_1	Wa8730a005g006900_P001
OG0000346	wa7733.asm1v1.ann1.run1_008162_1	Wa8730a004g005300_P001
OG0000346	wa7733.asm1v1.ann1.run1_010290_1	Wa8730a015g005420_P001
OG0000346	wa7733.asm1v1.ann1.run1_006024_1	Wa8730a017g004700_P001
OG0000347	wa7733.asm1v1.ann1.run1_005422_1	Wa8730a020g002960_P001
OG0000348	wa7733.asm1v1.ann1.run1_014695_1	Wa8730a014g005360_P001
OG0000348	wa7733.asm1v1.ann1.run1_014471_1	Wa8730a014g005320_P001
OG0000348	wa7733.asm1v1.ann1.run1_013806_1	Wa8730a014g005370_P001, Wa8730a014g005370_P002
OG0000349	wa7733.asm1v1.ann1.run1_003179_1	Wa8730a004g008540_P001
OG0000349	wa7733.asm1v1.ann1.run1_002780_1	Wa8730a005g001000_P001
OG0000350	wa7733.asm1v1.ann1.run1_009353_1	Wa8730a010g000220_P001
OG0000350	wa7733.asm1v1.ann1.run1_002765_1	Wa8730a005g001150_P001
OG0000351	wa7733.asm1v1.ann1.run1_008342_1	Wa8730a005g002070_P001
OG0000351	wa7733.asm1v1.ann1.run1_012843_1	Wa8730a007g000690_P001
OG0000352	wa7733.asm1v1.ann1.run1_011680_1	Wa8730a005g002240_P001
OG0000352	wa7733.asm1v1.ann1.run1_009505_1	Wa8730a002g002290_P001
OG0000353	wa7733.asm1v1.ann1.run1_011798_1, wa7733.asm1v1.ann1.run1_011798_2, wa7733.asm1v1.ann1.run1_007317_1	Wa8730a010g001550_P001
OG0000354	wa7733.asm1v1.ann1.run1_001243_1	Wa8730a005g003820_P001
OG0000354	wa7733.asm1v1.ann1.run1_001256_1	Wa8730a005g003670_P001
OG0000354	wa7733.asm1v1.ann1.run1_001240_2, wa7733.asm1v1.ann1.run1_001240_1	Wa8730a005g003860_P001
OG0000355	wa7733.asm1v1.ann1.run1_014080_1	Wa8730a005g004380_P001
OG0000356	wa7733.asm1v1.ann1.run1_001139_1	Wa8730a005g004910_P001
OG0000356	wa7733.asm1v1.ann1.run1_010664_1	Wa8730a010g002790_P001
OG0000357	wa7733.asm1v1.ann1.run1_014198_1	Wa8730a004g007270_P001
OG0000357	wa7733.asm1v1.ann1.run1_011784_1	Wa8730a001g009920_P001, Wa8730a005g005950_P001
OG0000358	wa7733.asm1v1.ann1.run1_004816_1	Wa8730a005g007420_P001
OG0000358	wa7733.asm1v1.ann1.run1_010591_1	Wa8730a011g005470_P001
OG0000359	wa7733.asm1v1.ann1.run1_008764_2	Wa8730a001g011580_P001
OG0000359	wa7733.asm1v1.ann1.run1_008764_3, wa7733.asm1v1.ann1.run1_008764_1	Wa8730a001g011590_P001
OG0000360	wa7733.asm1v1.ann1.run1_008769_1	Wa8730a001g011530_P001, Wa8730a001g011530_P002
OG0000360	wa7733.asm1v1.ann1.run1_006713_1	Wa8730a003g004890_P001
OG0000361	wa7733.asm1v1.ann1.run1_014646_1	Wa8730a003g007560_P001, Wa8730a003g007520_P001
OG0000362	wa7733.asm1v1.ann1.run1_009868_1	Wa8730a003g007860_P001
OG0000362	wa7733.asm1v1.ann1.run1_012618_1	Wa8730a008g000490_P001
OG0000363	wa7733.asm1v1.ann1.run1_009851_1	Wa8730a009g004850_P001
OG0000363	wa7733.asm1v1.ann1.run1_005059_1	Wa8730a008g002190_P001
OG0000364	wa7733.asm1v1.ann1.run1_005622_1, wa7733.asm1v1.ann1.run1_005623_1	Wa8730a017g000400_P001
OG0000364	wa7733.asm1v1.ann1.run1_010749_1	Wa8730a008g000810_P001
OG0000365	wa7733.asm1v1.ann1.run1_014069_1	Wa8730a008g001550_P001
OG0000365	wa7733.asm1v1.ann1.run1_003564_1	Wa8730a009g006520_P001
OG0000365	wa7733.asm1v1.ann1.run1_005912_1	Wa8730a003g003140_P001
OG0000366	wa7733.asm1v1.ann1.run1_010194_1, wa7733.asm1v1.ann1.run1_010194_2	Wa8730a008g002030_P001
OG0000366	wa7733.asm1v1.ann1.run1_014221_1	Wa8730a014g000680_P001
OG0000367	wa7733.asm1v1.ann1.run1_005376_1	Wa8730a014g000240_P001
OG0000367	wa7733.asm1v1.ann1.run1_006409_2	Wa8730a015g004220_P002, Wa8730a015g004220_P001
OG0000368	wa7733.asm1v1.ann1.run1_002895_1	Wa8730a007g004850_P001
OG0000368	wa7733.asm1v1.ann1.run1_001720_2, wa7733.asm1v1.ann1.run1_001720_1	Wa8730a012g001570_P001
OG0000369	wa7733.asm1v1.ann1.run1_005419_2, wa7733.asm1v1.ann1.run1_005419_1	Wa8730a020g002980_P001, Wa8730a020g002980_P002
OG0000370	wa7733.asm1v1.ann1.run1_000132_1	Wa8730a012g004010_P001
OG0000370	wa7733.asm1v1.ann1.run1_000729_1	Wa8730a016g003540_P001, Wa8730a016g003540_P002
OG0000371	wa7733.asm1v1.ann1.run1_003777_1, wa7733.asm1v1.ann1.run1_015228_1	Wa8730a007g005150_P001
OG0000371	wa7733.asm1v1.ann1.run1_000085_1	Wa8730a012g004540_P001
OG0000373	wa7733.asm1v1.ann1.run1_002966_1, wa7733.asm1v1.ann1.run1_002965_1	Wa8730a001g006610_P001
OG0000374	wa7733.asm1v1.ann1.run1_002913_1	Wa8730a001g007160_P001
OG0000374	wa7733.asm1v1.ann1.run1_011280_1	Wa8730a010g004930_P001
OG0000374	wa7733.asm1v1.ann1.run1_002912_1, wa7733.asm1v1.ann1.run1_002912_2	Wa8730a001g007170_P001
OG0000375	wa7733.asm1v1.ann1.run1_014243_1	Wa8730a001g010850_P001
OG0000375	wa7733.asm1v1.ann1.run1_014244_1	Wa8730a001g010840_P001
OG0000375	wa7733.asm1v1.ann1.run1_006634_1	Wa8730a001g010820_P001, Wa8730a001g010830_P001
OG0000376	wa7733.asm1v1.ann1.run1_009590_1	Wa8730a001g011760_P001
OG0000376	wa7733.asm1v1.ann1.run1_010985_1	Wa8730a019g000470_P001
OG0000377	wa7733.asm1v1.ann1.run1_012215_1	Wa8730a001g004780_P001
OG0000377	wa7733.asm1v1.ann1.run1_006901_1	Wa8730a019g001660_P001
OG0000378	wa7733.asm1v1.ann1.run1_009573_1	Wa8730a009g002710_P001
OG0000378	wa7733.asm1v1.ann1.run1_001645_1	Wa8730a001g004430_P001
OG0000379	wa7733.asm1v1.ann1.run1_002138_1	Wa8730a018g002360_P001
OG0000380	wa7733.asm1v1.ann1.run1_007012_1	Wa8730a018g003130_P002, Wa8730a018g003130_P001
OG0000381	wa7733.asm1v1.ann1.run1_002383_1	Wa8730a009g002080_P001
OG0000381	wa7733.asm1v1.ann1.run1_002375_1	Wa8730a009g002030_P001
OG0000382	wa7733.asm1v1.ann1.run1_004623_1	Wa8730a003g006680_P001
OG0000382	wa7733.asm1v1.ann1.run1_002614_1, wa7733.asm1v1.ann1.run1_002614_2	Wa8730a001g001700_P001
OG0000383	wa7733.asm1v1.ann1.run1_002233_1, wa7733.asm1v1.ann1.run1_002230_1	Wa8730a001g000290_P001
OG0000384	wa7733.asm1v1.ann1.run1_014850_1	Wa8730a009g006310_P001
OG0000384	wa7733.asm1v1.ann1.run1_002308_1	Wa8730a002g004260_P001
OG0000385	wa7733.asm1v1.ann1.run1_003536_1	Wa8730a009g006900_P001, Wa8730a009g006890_P001
OG0000386	wa7733.asm1v1.ann1.run1_005423_1	Wa8730a020g002950_P001
OG0000386	wa7733.asm1v1.ann1.run1_009747_1	Wa8730a006g005510_P001
OG0000387	wa7733.asm1v1.ann1.run1_003028_1	Wa8730a020g001190_P001
OG0000387	wa7733.asm1v1.ann1.run1_008481_1	Wa8730a006g003160_P002, Wa8730a006g003160_P001
OG0000388	wa7733.asm1v1.ann1.run1_008550_3	Wa8730a017g000110_P002
OG0000388	wa7733.asm1v1.ann1.run1_008550_1, wa7733.asm1v1.ann1.run1_008550_2	Wa8730a017g000110_P001
OG0000389	wa7733.asm1v1.ann1.run1_008917_1	Wa8730a012g000340_P001
OG0000389	wa7733.asm1v1.ann1.run1_010984_2, wa7733.asm1v1.ann1.run1_010984_1	Wa8730a019g000460_P001
OG0000390	wa7733.asm1v1.ann1.run1_001370_1	Wa8730a002g007120_P001
OG0000390	wa7733.asm1v1.ann1.run1_013061_1	Wa8730a009g001630_P001
OG0000391	wa7733.asm1v1.ann1.run1_007150_1	Wa8730a017g001700_P001
OG0000391	wa7733.asm1v1.ann1.run1_004801_1	Wa8730a002g001920_P002, Wa8730a002g001920_P001
OG0000392	wa7733.asm1v1.ann1.run1_009167_1	Wa8730a017g002210_P001
OG0000392	wa7733.asm1v1.ann1.run1_009165_1	Wa8730a017g002220_P001
OG0000392	wa7733.asm1v1.ann1.run1_009164_1	Wa8730a017g002230_P001
OG0000393	wa7733.asm1v1.ann1.run1_009432_1	Wa8730a008g004640_P001
OG0000393	wa7733.asm1v1.ann1.run1_005769_1	Wa8730a011g004090_P001
OG0000394	wa7733.asm1v1.ann1.run1_003175_1	Wa8730a004g008510_P001
OG0000394	wa7733.asm1v1.ann1.run1_011126_1	Wa8730a010g000120_P001
OG0000395	wa7733.asm1v1.ann1.run1_005768_1, wa7733.asm1v1.ann1.run1_005768_2	Wa8730a011g004110_P001
OG0000396	wa7733.asm1v1.ann1.run1_011240_1	Wa8730a013g003080_P001
OG0000397	wa7733.asm1v1.ann1.run1_013327_1	Wa8730a001g009250_P001
OG0000397	wa7733.asm1v1.ann1.run1_012826_1	Wa8730a010g004860_P002, Wa8730a010g004860_P001
OG0000398	wa7733.asm1v1.ann1.run1_011089_1	Wa8730a011g005010_P001
OG0000398	wa7733.asm1v1.ann1.run1_003257_1	Wa8730a015g003170_P001
OG0000399	wa7733.asm1v1.ann1.run1_008204_1	Wa8730a010g005550_P001
OG0000399	wa7733.asm1v1.ann1.run1_012870_1	Wa8730a015g002210_P001
OG0000400	wa7733.asm1v1.ann1.run1_008166_1	Wa8730a015g001470_P001
OG0000401	wa7733.asm1v1.ann1.run1_015196_1	Wa8730a010g005080_P001, Wa8730a010g005070_P001
OG0000401	wa7733.asm1v1.ann1.run1_011270_1	Wa8730a010g005020_P001
OG0000402	wa7733.asm1v1.ann1.run1_009826_1, wa7733.asm1v1.ann1.run1_009826_2	Wa8730a010g006780_P001
OG0000402	wa7733.asm1v1.ann1.run1_009489_1	Wa8730a011g006090_P001
OG0000403	wa7733.asm1v1.ann1.run1_008321_3, wa7733.asm1v1.ann1.run1_008321_1	Wa8730a019g003590_P001
OG0000403	wa7733.asm1v1.ann1.run1_008321_2	Wa8730a019g003590_P003, Wa8730a019g003590_P004, Wa8730a019g003590_P002
OG0000405	wa7733.asm1v1.ann1.run1_013725_1	Wa8730a019g002190_P001
OG0000405	wa7733.asm1v1.ann1.run1_014318_1	Wa8730a019g002220_P001
OG0000406	wa7733.asm1v1.ann1.run1_006871_1	Wa8730a019g001940_P001
OG0000406	wa7733.asm1v1.ann1.run1_012913_1	Wa8730a004g001200_P001
OG0000407	wa7733.asm1v1.ann1.run1_011998_1, wa7733.asm1v1.ann1.run1_011996_1	Wa8730a018g000900_P001
OG0000407	wa7733.asm1v1.ann1.run1_011996_2	Wa8730a018g000900_P002
OG0000408	wa7733.asm1v1.ann1.run1_014579_1	Wa8730a004g006800_P001
OG0000408	wa7733.asm1v1.ann1.run1_013608_1	Wa8730a004g006820_P001
OG0000408	wa7733.asm1v1.ann1.run1_014581_1, wa7733.asm1v1.ann1.run1_014580_1	Wa8730a004g006810_P001
OG0000409	wa7733.asm1v1.ann1.run1_014256_1	Wa8730a011g004660_P001, Wa8730a004g007730_P001
OG0000409	wa7733.asm1v1.ann1.run1_009286_1, wa7733.asm1v1.ann1.run1_009288_1, wa7733.asm1v1.ann1.run1_009287_1	Wa8730a004g006780_P001
OG0000410	wa7733.asm1v1.ann1.run1_004190_1	Wa8730a014g007110_P001
OG0000410	wa7733.asm1v1.ann1.run1_012979_1, wa7733.asm1v1.ann1.run1_012975_1	Wa8730a002g009680_P001, Wa8730a002g009730_P001
OG0000411	wa7733.asm1v1.ann1.run1_013222_1, wa7733.asm1v1.ann1.run1_013222_2	Wa8730a014g004980_P001
OG0000411	wa7733.asm1v1.ann1.run1_001537_1	Wa8730a002g002760_P001
OG0000412	wa7733.asm1v1.ann1.run1_006373_1	Wa8730a015g002480_P001
OG0000413	wa7733.asm1v1.ann1.run1_012935_1	Wa8730a003g001760_P001
OG0000414	wa7733.asm1v1.ann1.run1_005850_1	Wa8730a014g004300_P001
OG0000414	wa7733.asm1v1.ann1.run1_012067_1, wa7733.asm1v1.ann1.run1_005248_1, wa7733.asm1v1.ann1.run1_005248_2	Wa8730a008g005060_P001
OG0000415	wa7733.asm1v1.ann1.run1_004416_1	Wa8730a006g007260_P001
OG0000415	wa7733.asm1v1.ann1.run1_004438_3, wa7733.asm1v1.ann1.run1_004438_2, wa7733.asm1v1.ann1.run1_004438_1	Wa8730a006g007480_P001, Wa8730a006g007480_P002
OG0000416	wa7733.asm1v1.ann1.run1_009017_1	Wa8730a006g004770_P001
OG0000416	wa7733.asm1v1.ann1.run1_003943_1	Wa8730a016g000320_P001
OG0000417	wa7733.asm1v1.ann1.run1_000275_1	Wa8730a011g002340_P001
OG0000417	wa7733.asm1v1.ann1.run1_011599_1	Wa8730a007g001470_P001
OG0000418	wa7733.asm1v1.ann1.run1_009739_1	Wa8730a013g000120_P001
OG0000418	wa7733.asm1v1.ann1.run1_010114_1	Wa8730a007g001770_P001
OG0000419	wa7733.asm1v1.ann1.run1_013517_1	Wa8730a006g003570_P001
OG0000419	wa7733.asm1v1.ann1.run1_004001_1	Wa8730a016g000940_P001
OG0000419	wa7733.asm1v1.ann1.run1_013516_1	Wa8730a006g003580_P001
OG0000420	wa7733.asm1v1.ann1.run1_005475_1	Wa8730a007g003710_P002
OG0000420	wa7733.asm1v1.ann1.run1_005477_1, wa7733.asm1v1.ann1.run1_005477_2	Wa8730a007g003710_P001
OG0000421	wa7733.asm1v1.ann1.run1_012420_1	Wa8730a007g005220_P001
OG0000421	wa7733.asm1v1.ann1.run1_007564_1	Wa8730a016g003370_P001
OG0000422	wa7733.asm1v1.ann1.run1_009973_1	Wa8730a013g002250_P001
OG0000422	wa7733.asm1v1.ann1.run1_001532_1	Wa8730a002g002800_P001
OG0000422	wa7733.asm1v1.ann1.run1_012977_1	Wa8730a002g009700_P001
OG0000423	wa7733.asm1v1.ann1.run1_001509_2, wa7733.asm1v1.ann1.run1_001509_1	Wa8730a002g003030_P001
OG0000423	wa7733.asm1v1.ann1.run1_009966_1	Wa8730a013g002330_P001
OG0000424	wa7733.asm1v1.ann1.run1_001989_1	Wa8730a002g009030_P001
OG0000424	wa7733.asm1v1.ann1.run1_000534_1, wa7733.asm1v1.ann1.run1_000533_1	Wa8730a013g004970_P001
OG0000426	wa7733.asm1v1.ann1.run1_013346_1	Wa8730a008g005560_P002
OG0000426	wa7733.asm1v1.ann1.run1_013348_1	Wa8730a008g005560_P001
OG0000427	wa7733.asm1v1.ann1.run1_011540_1	Wa8730a008g004000_P001
OG0000428	wa7733.asm1v1.ann1.run1_003266_1	Wa8730a015g003080_P001
OG0000429	wa7733.asm1v1.ann1.run1_006352_1	Wa8730a015g002680_P001
OG0000429	wa7733.asm1v1.ann1.run1_005747_1	Wa8730a001g008560_P001
OG0000430	wa7733.asm1v1.ann1.run1_010438_1, wa7733.asm1v1.ann1.run1_010439_1	Wa8730a015g001690_P001
OG0000431	wa7733.asm1v1.ann1.run1_012322_1	Wa8730a015g001110_P001
OG0000431	wa7733.asm1v1.ann1.run1_010820_1	Wa8730a003g007690_P001
OG0000432	wa7733.asm1v1.ann1.run1_013189_1	Wa8730a015g005570_P001
OG0000432	wa7733.asm1v1.ann1.run1_013188_1	Wa8730a015g005630_P001
OG0000433	wa7733.asm1v1.ann1.run1_001899_1	Wa8730a003g006370_P002, Wa8730a003g006370_P001
OG0000433	wa7733.asm1v1.ann1.run1_014568_1	Wa8730a016g001300_P001
OG0000434	wa7733.asm1v1.ann1.run1_011446_4	Wa8730a016g001720_P003
OG0000434	wa7733.asm1v1.ann1.run1_011446_3, wa7733.asm1v1.ann1.run1_011446_2, wa7733.asm1v1.ann1.run1_011446_1	Wa8730a016g001720_P001
OG0000435	wa7733.asm1v1.ann1.run1_012836_1	Wa8730a016g002940_P001
OG0000436	wa7733.asm1v1.ann1.run1_012257_1	Wa8730a011g004330_P001
OG0000436	wa7733.asm1v1.ann1.run1_010286_1	Wa8730a015g005380_P001
OG0000437	wa7733.asm1v1.ann1.run1_005817_1	Wa8730a011g003670_P001
OG0000437	wa7733.asm1v1.ann1.run1_001311_1	Wa8730a001g010130_P001
OG0000438	wa7733.asm1v1.ann1.run1_011920_1	Wa8730a011g000970_P001
OG0000438	wa7733.asm1v1.ann1.run1_004078_1	Wa8730a014g003530_P001
OG0000438	wa7733.asm1v1.ann1.run1_004087_1	Wa8730a014g003340_P001
OG0000439	wa7733.asm1v1.ann1.run1_011053_1	Wa8730a011g000200_P001
OG0000439	wa7733.asm1v1.ann1.run1_006705_1	Wa8730a003g004960_P002, Wa8730a003g004960_P001
OG0000440	wa7733.asm1v1.ann1.run1_010675_1	Wa8730a002g005010_P001
OG0000440	wa7733.asm1v1.ann1.run1_009956_1	Wa8730a013g002560_P001
OG0000440	wa7733.asm1v1.ann1.run1_009957_1	Wa8730a013g002550_P001
OG0000441	wa7733.asm1v1.ann1.run1_007159_1	Wa8730a004g007870_P001
OG0000441	wa7733.asm1v1.ann1.run1_007158_1	Wa8730a004g007860_P001
OG0000441	wa7733.asm1v1.ann1.run1_007163_1	Wa8730a005g006340_P002, Wa8730a005g006340_P001, Wa8730a008g000730_P001, Wa8730a004g007910_P001
OG0000442	wa7733.asm1v1.ann1.run1_002629_1	Wa8730a001g001560_P001, Wa8730a001g001550_P001
OG0000442	wa7733.asm1v1.ann1.run1_002627_1	Wa8730a001g001570_P001
OG0000442	wa7733.asm1v1.ann1.run1_008782_1	Wa8730a013g001000_P001, Wa8730a001g011400_P001
OG0000443	wa7733.asm1v1.ann1.run1_015222_1, wa7733.asm1v1.ann1.run1_003063_1, wa7733.asm1v1.ann1.run1_014488_1, wa7733.asm1v1.ann1.run1_003062_1, wa7733.asm1v1.ann1.run1_015185_1, wa7733.asm1v1.ann1.run1_014485_1	Wa8730a007g002010_P001, Wa8730a007g002000_P001, Wa8730a007g002020_P001
OG0000444	wa7733.asm1v1.ann1.run1_014681_1	Wa8730a008g001010_P001
OG0000444	wa7733.asm1v1.ann1.run1_014442_1	Wa8730a008g000950_P001
